ID ,Primary_Property_ID ,Property_Name,SV ,Agoda,MMT ,Booking ,Airbnb
3434,3434,Fiddle Leaf Home,https://www.stayvista.com/villa/fiddle-leaf-home,https://www.agoda.com/en-in/en-in/stayvista-at-fiddle-leaf-home/hotel/amritsar-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202402251515113286&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000515750https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-fiddle-leaf-home.html,https://www.airbnb.com/rooms/1098360021094692108
3436,3436,Cosy Crest,https://www.stayvista.com/villa/cosy-crest,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404180925588683&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000533473https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-cosy-crest.html,https://www.airbnb.com/rooms/1137328628461170735
3440,3001,Zen @ Sunnyside Farmstay - Denkanikottai,https://www.stayvista.com/villa/zen-at-sunnyside-farmstay-denkanikottai,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202402091817345900&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000512692https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-sunnyside-homestay.html,https://www.airbnb.com/rooms/1046045293525480845
3443,3443,Orion’s Crest,https://www.stayvista.com/villa/orions-crest-3-bhk-villa-in-ooty-with-spacious-rooms,https://www.agoda.com/stayvista-at-orion-s-crest/hotel/ooty-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202402291333096759&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000517019https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-orions-crest.html,https://www.airbnb.com/rooms/1102633970384072474
3444,3444,Walnut House,https://www.stayvista.com/villa/walnut-house,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202402281524458770&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000516817https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-maryam-cottage.html,
3445,3445,Talin Farms,https://www.stayvista.com/villa/talin-farms,https://www.agoda.com/en-gb/stayvista-at-talin-farms/hotel/jaipur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407201026186651&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000554187https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-talin-farms.html,https://www.airbnb.com/rooms/1203429489428120239
3447,3447,The Sweet Life,https://www.stayvista.com/villa/the-sweet-life,https://www.agoda.com/en-in/en-in/stayvista-at-the-sweet-life/hotel/new-delhi-and-ncr-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202402261110202767&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000515949https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-the-sweet-life.html,https://www.airbnb.com/rooms/1435947407248407249
3452,3452,The Isabella House,https://www.stayvista.com/villa/the-isabella-house-3-bhk-villa-in-karjat-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/en-in/stayvista-at-the-isabella-house/hotel/karjat-in.html#facilities,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403151038238934&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000520409https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-the-isabella-house.html,https://www.airbnb.com/rooms/1112651870614965678
3453,3453,The Dewan Bagh - Ganderbal,https://www.stayvista.com/villa/the-dewan-bagh-ganderbal,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404061619405083&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000525516https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-the-dewan-bagh.html,https://www.airbnb.com/rooms/1122255044792232303
3454,3454,Mangifera Agro Estate,https://www.stayvista.com/villa/mangifera-agro-estate-5-bhk-villa-with-spacious-rooms,https://www.agoda.com/en-in/en-in/stayvista-at-mangifera-estate/hotel/shindewadi-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403051847327296&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000518334https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-mangifera-estate.html,https://www.airbnb.com/rooms/1106286026338594084
3455,3455,Silver Grove,https://www.stayvista.com/villa/silver-grove-3-bhk-villa-in-nashik-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/stayvista-at-silver-grove/hotel/nashik-in.html?adults=2&rooms=1&checkIn=2026-06-24&los=2,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404051059456972&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000525186https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-silver-grove.html,https://www.airbnb.com/rooms/1118598279840060818
3458,3458,Bella Dream,https://www.stayvista.com/villa/bella-dream,https://www.agoda.com/stayvista-at-bella-dream/hotel/udaipur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403211148031485&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000521703https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-bella-dream.html,https://www.airbnb.com/rooms/1439568683312792850
3459,3459,Ikebana - Living by the Forest Edge,https://www.stayvista.com/villa/ikebana,https://www.agoda.com/en-in/stayvista-at-ikebana-living-by-the-forest-edge/hotel/udaipur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404191217543507&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000533657https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-ikebana-living-by-the-forest-edge.html,https://www.airbnb.com/rooms/1137496515947401606
3461,3461,Corbett Calling,https://www.stayvista.com/villa/corbett-calling,https://www.agoda.com/en-gb/stayvista-at-corbett-calling/hotel/teda-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404121537071358&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000532230https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-corbett-calling.html,https://www.airbnb.com/rooms/1137235661888859662
3462,3462,Shai Sher Estate,https://www.stayvista.com/villa/shai-sher-estate,https://www.agoda.com/stayvista-at-quill-shai-sher-estate/hotel/kiar-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404221122577090&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000535305https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-shai-sher-estate.html,https://www.airbnb.com/rooms/1435470789963028617
3473,3473,The Black Box Auroville StayVista,https://www.stayvista.com/villa/the-black-box,https://www.agoda.com/en-gb/stayvista-at-the-black-box/hotel/pondicherry-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404021925497202&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000524481https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-the-black-box.html,https://www.airbnb.com/rooms/1125950736558934673
3474,3474,Rooh - Bir,https://www.stayvista.com/villa/rooh,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403261417451612&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000522206https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-rooh.html,https://www.airbnb.com/rooms/1117258893807622577
3475,3475,La Belleza,https://www.stayvista.com/villa/la-belleza-6-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/stayvista-at-la-rive/hotel/pale-pawan-ma-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202406261712357029&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000549072https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-la-belleza.html,https://www.airbnb.com/rooms/1188887961011163365
3480,3480,The Manor - Kullu,https://www.stayvista.com/villa/the-manor,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403291044383004&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000522484https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-the-manor.html,https://www.airbnb.com/rooms/1175837948301212931
3481,3481,Midsummer Moon,https://www.stayvista.com/villa/midsummer-moon,https://www.agoda.com/en-gb/stayvista-at-midsummer-moon/hotel/srinagar-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403131551426201&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000519906https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-midsummer-moon.html,https://www.airbnb.com/rooms/1112142624731102335
3483,3416,Rustic Loft 1 @ Wisteria Whispers,https://www.stayvista.com/villa/rustic-loft-1-at-wisteria-whispers,https://www.agoda.com/stayvista-at-rustic-loft-1-wisteria-whispers/hotel/gushaini-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403160821229317&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000520522https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-wisteria-whispers.html,https://www.airbnb.com/rooms/1112802150653067597
3484,3416,Rustic Loft 2 @ Wisteria Whispers,https://www.stayvista.com/villa/rustic-loft-2-at-wisteria-whispers,https://www.agoda.com/stayvista-at-rustic-loft-1-wisteria-whispers/hotel/gushaini-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403160817271228&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000520523https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-wisteria-whispers.html,https://www.airbnb.com/rooms/1112802150653067597
3489,2072,Ozone Greens - 3BR,https://www.stayvista.com/villa/solitude-at-ozone-greens,https://www.agoda.com/en-in/stayvista-at-ozone-greens-h32182971/hotel/vagamon-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202402251710345927&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000515891https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-ozone-greens.html,https://www.airbnb.com/rooms/675107748413738108
3490,2072,Ozone Greens - 1BR,https://www.stayvista.com/villa/quietude-at-ozone-greens,https://www.agoda.com/en-in/stayvista-at-ozone-greens-h32182971/hotel/vagamon-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202402251724422694&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000515890https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-ozone-greens.html,https://www.airbnb.com/rooms/675107748413738108
3494,3454,Exotic @ Mangifera Agro Estate,https://www.stayvista.com/villa/exotic-at-mangifera-agro-estate-3-bhk-villa-with-spacious-rooms,https://www.agoda.com/stayvista-at-mangifera-estate/hotel/shindewadi-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403051847327296&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000518334https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-mangifera-estate.html,https://www.airbnb.com/rooms/1106286026338594084
3504,3504,Casa Chalora,https://www.stayvista.com/villa/casa-chalora-candolim-3-bhk-villa-in-goa-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/stayvista-at-casa-chalora/hotel/goa-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404111717023723&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000532015https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-casa-chalora.html,https://www.airbnb.com/rooms/1310632220933972687
3505,3505,Lotus Lumiere,https://www.stayvista.com/villa/lotus-lumiere-indoor-jacuzzi-3-bhk-villa-in-coorg-with-spacious-rooms,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404271020245994&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000536831https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-lotus-lumiere.html,
3506,3506,Exotica Kabini,https://www.stayvista.com/villa/exotica-kabini,https://www.agoda.com/en-gb/stayvista-at-kabini-homestay/hotel/n-begur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403231549538181&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000522209https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-kabini-homestay.html,https://www.airbnb.com/rooms/1118579460086888338
3509,3509,Everest Base Camp,https://www.stayvista.com/villa/everest-base-camp,,,,
3514,3514,Spice Notes - Bison Valley,https://www.stayvista.com/villa/spice-notes,https://www.agoda.com/en-in/en-in/stayvista-at-spice-notes/hotel/munnar-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202406191201593233&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000547202https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-notes.html,https://www.airbnb.com/rooms/1182367283517197482
3521,3521,The Bluewaters Apartment,https://www.stayvista.com/villa/the-bluewaters-apartment-vasco-da-gama-3-bhk-villa-in-goa-with-private-pool-and-spacious-rooms,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202405031540318674&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000537745https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-the-bluewaters-apartment.html,https://www.airbnb.com/rooms/1146246125543130438
3522,3522,Minty Mirage,https://www.stayvista.com/villa/minty-mirage-6-bhk-villa-in-nashik-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/stayvista-at-minty-mirage/hotel/girnare-in.html?adults=2&rooms=1&checkIn=2026-06-24&los=2,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403211331515531&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000521748https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-minty-mirage.html,https://www.airbnb.com/rooms/1116529321161868980
3523,3523,Lawrence Terrace,https://www.stayvista.com/villa/lawrence-terrace,https://www.agoda.com/en-gb/stayvista-at-lawrence-terrace/hotel/mussoorie-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404171651414782&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000533350https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-lawrence-terrace.html,https://www.airbnb.com/rooms/1514301422408473847
3524,3522,Minty Mirage - 4BR,https://www.stayvista.com/villa/citrus-at-minty-mirage-4-bhk-villa-in-nashik-with-private-pool-and-spacious-rooms,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403211408544396&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000521762https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-minty-mirage.html,https://www.airbnb.com/rooms/1116529321161868980
3525,3522,Minty Mirage - 2BR,https://www.stayvista.com/villa/zest-at-minty-mirage-2-bhk-villa-in-nashik-with-private-pool-and-spacious-rooms,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403211458437580&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000521768https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-minty-mirage.html,https://www.airbnb.com/rooms/1116529321161868980
3526,3526,Cerenity Castle,https://www.stayvista.com/villa/cerenity-castle-4-bhk-villa-in-nashik-with-spacious-rooms,https://www.agoda.com/en-in/en-in/stayvista-at-cerenity-castle/hotel/khambale-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404061348429361&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000525480https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-cerenity-castle.html,
3529,3529,Tableland Vista,https://www.stayvista.com/villa/tableland-vista,https://www.agoda.com/stayvista-at-tableland-vista/hotel/panchgani-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404160007494870&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000532942https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-tableland-vista.html,https://www.airbnb.com/rooms/1136717221701311277
3531,3531,Nyra Farms - Wada,https://www.stayvista.com/villa/nyra-farms-wada-5-bhk-villa-in-mumbai-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/stayvista-at-nyra-farms/hotel/manor-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404261745587017&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000536754https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-nyra-farms.html,https://www.airbnb.com/rooms/1143952212750836281
3536,3531,Upavan @ Nyra Farms - Wada,https://www.stayvista.com/villa/upavan-at-nyra-farms-wada-3-bhk-villa-in-mumbai-with-private-pool-and-spacious-rooms,https://www.agoda.com/stayvista-at-nyra-farms/hotel/manor-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404261757345711&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000536755https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-nyra-farms.html,https://www.airbnb.com/rooms/1143952212750836281
3540,3506,Exotica Kabini - 2BR,https://www.stayvista.com/villa/glory-at-exotica-kabini,https://www.agoda.com/en-in/stayvista-at-majestic-exotica-kabini-h86711591/hotel/kabini-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202403231557527113&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000522213https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-kabini-homestay.html,https://www.airbnb.com/rooms/1118579460086888338
